x, y, z
489, 525, 712

489, 525, 712

489, 525, 712

478, 526, 715

478, 526, 715

478, 526, 715

485, 527, 715

485, 527, 715

489, 525, 714

489, 525, 714

482, 526, 713

482, 526, 713

485, 526, 714

485, 526, 714

489, 527, 715

489, 527, 715

483, 526, 713

483, 526, 713

482, 526, 715

482, 526, 715

487, 526, 715

487, 526, 715

485, 527, 715

485, 527, 715

483, 526, 711

483, 526, 711

484, 527, 715

484, 527, 715

487, 527, 715

487, 527, 715

481, 526, 713

481, 526, 713

486, 525, 713

486, 525, 713

484, 526, 714

484, 526, 714

484, 526, 714

484, 526, 711

484, 526, 711

484, 526, 711

483, 525, 715

483, 525, 715

483, 525, 715

485, 525, 714

485, 525, 714

485, 525, 714

485, 527, 716

485, 527, 716

485, 527, 716

487, 525, 714

487, 525, 714

487, 525, 714

481, 527, 714

481, 527, 714

489, 525, 713

489, 525, 713

489, 525, 713

481, 526, 716

481, 526, 716

484, 526, 712

484, 526, 712

485, 528, 718

485, 528, 718

483, 524, 714

483, 524, 714

490, 527, 716

490, 527, 716

483, 525, 711

483, 525, 711

485, 524, 713

485, 524, 713

482, 526, 716

482, 526, 716

488, 525, 715

488, 525, 715

480, 524, 712

480, 524, 712

488, 525, 716

488, 525, 716

483, 524, 713

483, 524, 713

485, 525, 714

485, 525, 714

485, 525, 714

484, 526, 715

484, 526, 715

484, 526, 715

484, 525, 715

484, 525, 715

484, 525, 715

485, 524, 713

485, 524, 713

485, 524, 713

483, 525, 715

483, 525, 715

483, 525, 715

486, 526, 715

486, 526, 715

484, 526, 714

484, 526, 714

481, 525, 714

481, 525, 714

481, 525, 714

487, 526, 715

487, 526, 715

483, 524, 715

483, 524, 715

486, 526, 716

486, 526, 716

484, 524, 709

484, 524, 709

480, 527, 717

480, 527, 717

486, 524, 715

486, 524, 715

485, 524, 714

485, 524, 714

481, 524, 714

481, 524, 714

486, 525, 715

486, 525, 715

483, 526, 714

483, 526, 714

481, 524, 712

481, 524, 712

482, 524, 714

482, 524, 714

487, 524, 714

487, 524, 714

487, 524, 714

483, 525, 716

483, 525, 716

485, 526, 713

485, 526, 713

485, 526, 713

481, 524, 716

481, 524, 716

481, 524, 716

484, 526, 717

484, 526, 717

484, 526, 717

481, 523, 708

481, 523, 708

482, 526, 715

482, 526, 715

482, 526, 715

484, 522, 715

484, 522, 715

482, 526, 716

482, 526, 716

485, 525, 711

485, 525, 711

479, 523, 715

479, 523, 715

482, 525, 716

482, 525, 716

488, 524, 713

488, 524, 713

480, 522, 712

480, 522, 712

483, 524, 715

483, 524, 715

487, 527, 717

487, 527, 717

480, 524, 712

480, 524, 712

481, 525, 713

481, 525, 713

484, 523, 713

484, 523, 713

483, 523, 713

483, 523, 713

483, 524, 713

483, 524, 713

486, 526, 718

486, 526, 718

479, 524, 712

479, 524, 712

479, 524, 712

484, 526, 714

484, 526, 714

484, 526, 714

479, 526, 713

479, 526, 713

479, 526, 713

486, 525, 715

486, 525, 715

486, 525, 715

481, 525, 716

481, 525, 716

481, 525, 716

484, 525, 711

484, 525, 711

481, 525, 717

481, 525, 717

481, 524, 714

481, 524, 714

482, 526, 715

482, 526, 715

484, 524, 710

484, 524, 710

478, 524, 718

478, 524, 718

488, 524, 714

488, 524, 714

480, 524, 714

480, 524, 714

480, 525, 714

480, 525, 714

485, 523, 715

485, 523, 715

481, 525, 715

481, 525, 715

483, 523, 713

483, 523, 713

480, 525, 713

480, 525, 713

484, 525, 719

484, 525, 719

481, 522, 713

481, 522, 713

481, 522, 713

481, 524, 712

481, 524, 712

481, 524, 712

481, 527, 714

481, 527, 714

484, 522, 713

484, 522, 713

484, 522, 713

481, 526, 714

481, 526, 714

481, 526, 714

482, 524, 714

482, 524, 714

483, 525, 715

483, 525, 715

481, 524, 714

481, 524, 714

481, 524, 714

481, 526, 713

481, 526, 713

483, 524, 715

483, 524, 715

482, 524, 714

482, 524, 714

481, 524, 713

481, 524, 713

481, 524, 715

481, 524, 715

483, 523, 715

483, 523, 715

481, 525, 714

481, 525, 714

479, 523, 713

479, 523, 713

484, 524, 714

484, 524, 714

482, 525, 715

482, 525, 715

481, 524, 715

481, 524, 715

480, 525, 714

480, 525, 714

486, 524, 714

486, 524, 714

486, 524, 714

476, 524, 713

476, 524, 713

487, 525, 716

487, 525, 716

487, 525, 716

481, 525, 712

481, 525, 712

481, 525, 712

478, 523, 717

478, 523, 717

478, 523, 717

486, 525, 713

486, 525, 713

480, 524, 714

480, 524, 714

480, 524, 714

483, 524, 713

483, 524, 713

480, 524, 715

480, 524, 715

487, 525, 718

487, 525, 718

480, 521, 711

480, 521, 711

476, 527, 714

476, 527, 714

488, 525, 719

488, 525, 719

481, 523, 711

481, 523, 711

480, 525, 713

480, 525, 713

483, 525, 715

483, 525, 715

485, 525, 716

485, 525, 716

479, 524, 712

479, 524, 712

480, 525, 714

480, 525, 714

485, 524, 714

485, 524, 714

481, 524, 713

481, 524, 713

479, 526, 713

479, 526, 713

484, 524, 715

484, 524, 715

484, 524, 715

481, 524, 715

481, 524, 715

481, 524, 715

484, 525, 712

484, 525, 712

479, 523, 712

479, 523, 712

479, 523, 712

482, 526, 717

482, 526, 717

482, 526, 717

482, 525, 715

482, 525, 715

486, 527, 714

486, 527, 714

475, 523, 713

475, 523, 713

486, 523, 717

486, 523, 717

484, 524, 714

484, 524, 714

479, 525, 714

479, 525, 714

481, 525, 714

481, 525, 714

484, 525, 712

484, 525, 712

479, 524, 713

479, 524, 713

482, 525, 716

482, 525, 716

483, 524, 715

483, 524, 715

481, 522, 712

481, 522, 712

480, 525, 715

480, 525, 715

485, 524, 714

485, 524, 714

480, 525, 715

480, 525, 715

480, 525, 715

483, 523, 714

483, 523, 714

483, 523, 714

481, 524, 713

481, 524, 713

481, 524, 713

480, 526, 716

480, 526, 716

480, 526, 716

486, 524, 714

486, 524, 714

486, 524, 714

480, 523, 713

480, 523, 713

480, 524, 712

480, 524, 712

485, 525, 716

485, 525, 716

480, 523, 713

480, 523, 713

480, 522, 713

480, 522, 713

482, 525, 712

482, 525, 712

484, 525, 718

484, 525, 718

484, 525, 714

484, 525, 714

477, 523, 712

477, 523, 712

484, 525, 717

484, 525, 717

482, 524, 717

482, 524, 717

483, 525, 713

483, 525, 713

479, 522, 710

479, 522, 710

482, 524, 715

482, 524, 715

483, 524, 716

483, 524, 716

480, 524, 714

480, 524, 714

480, 524, 714

480, 522, 712

480, 522, 712

483, 525, 717

483, 525, 717

483, 525, 717

483, 524, 713

483, 524, 713

483, 524, 713

479, 524, 715

479, 524, 715

479, 524, 715

480, 524, 713

480, 524, 713

485, 522, 715

485, 522, 715

479, 524, 715

479, 524, 715

481, 524, 713

481, 524, 713

482, 523, 716

482, 523, 716

479, 524, 715

479, 524, 715

484, 524, 712

484, 524, 712

476, 524, 715

476, 524, 715

488, 523, 715

488, 523, 715

479, 523, 713

479, 523, 713

480, 525, 714

480, 525, 714

483, 524, 715

483, 524, 715

479, 525, 715

479, 525, 715

485, 523, 714

485, 523, 714

479, 522, 711

479, 522, 711

479, 522, 711

481, 524, 716

481, 524, 716

482, 525, 714

482, 525, 714

478, 524, 712

478, 524, 712

478, 524, 712

481, 524, 714

481, 524, 714

481, 524, 714

483, 522, 715

483, 522, 715

483, 522, 715

479, 523, 714

479, 523, 714

485, 523, 715

485, 523, 715

485, 523, 715

476, 523, 713

476, 523, 713

482, 526, 714

482, 526, 714

483, 524, 714

483, 524, 714

477, 524, 713

477, 524, 713

484, 522, 714

484, 522, 714

480, 525, 711

480, 525, 711

486, 522, 714

486, 522, 714

477, 524, 712

477, 524, 712

483, 525, 716

483, 525, 716

485, 523, 713

485, 523, 713

476, 524, 714

476, 524, 714

484, 523, 714

484, 523, 714

482, 524, 715

482, 524, 715

482, 524, 715

482, 523, 714

482, 523, 714

478, 523, 714

478, 523, 714

478, 523, 714

486, 524, 715

486, 524, 715

486, 524, 715

477, 524, 714

477, 524, 714

477, 524, 714

485, 523, 713

485, 523, 713

485, 523, 713

480, 522, 715

480, 522, 715

480, 522, 715

482, 524, 716

482, 524, 716

482, 524, 716

484, 524, 712

484, 524, 712

476, 523, 713

476, 523, 713

480, 523, 713

480, 523, 713

481, 522, 712

481, 522, 712

480, 524, 715

480, 524, 715

485, 524, 718

485, 524, 718

482, 524, 715

482, 524, 715

479, 525, 712

479, 525, 712

487, 525, 716

487, 525, 716

476, 525, 712

476, 525, 712

484, 524, 713

484, 524, 713

479, 524, 712

479, 524, 712

481, 525, 715

481, 525, 715

481, 524, 715

481, 524, 715

481, 525, 715

481, 525, 715

481, 525, 715

483, 524, 714

483, 524, 714

477, 524, 713

477, 524, 713

477, 524, 713

482, 523, 712

482, 523, 712

482, 523, 712

479, 525, 717

479, 525, 717

479, 525, 717

484, 523, 712

484, 523, 712

476, 524, 714

476, 524, 714

484, 524, 716

484, 524, 716

484, 524, 716

484, 524, 713

484, 524, 713

473, 524, 714

473, 524, 714

485, 525, 715

485, 525, 715

482, 524, 714

482, 524, 714

479, 525, 714

479, 525, 714

480, 524, 713

480, 524, 713

483, 525, 715

483, 525, 715

481, 524, 716

481, 524, 716

477, 523, 712

477, 523, 712

484, 524, 714

484, 524, 714

479, 522, 715

479, 522, 715

482, 524, 713

482, 524, 713

482, 524, 713

481, 523, 714

481, 523, 714

477, 523, 715

477, 523, 715

486, 523, 713

486, 523, 713

486, 523, 713

476, 524, 713

476, 524, 713

476, 524, 713

481, 523, 715

481, 523, 715

481, 523, 715

483, 524, 716

483, 524, 716

478, 523, 712

478, 523, 712

478, 523, 712

483, 524, 715

483, 524, 715

481, 525, 713

481, 525, 713

481, 522, 716

481, 522, 716

476, 524, 715

476, 524, 715

484, 524, 713

484, 524, 713

480, 522, 714

480, 522, 714

480, 524, 715

480, 524, 715

482, 524, 713

482, 524, 713

479, 523, 714

479, 523, 714

480, 523, 714

480, 523, 714

481, 523, 713

481, 523, 713

479, 524, 715

479, 524, 715

482, 521, 715

482, 521, 715

482, 521, 715

479, 524, 715

479, 524, 715

480, 524, 715

480, 524, 715

480, 524, 715

482, 523, 714

482, 523, 714

482, 523, 714

479, 523, 715

479, 523, 715

479, 523, 715

481, 524, 714

481, 524, 714

485, 523, 715

485, 523, 715

475, 523, 713

475, 523, 713

475, 523, 713

482, 525, 715

482, 525, 715

480, 523, 712

480, 523, 712

477, 522, 714

477, 522, 714

482, 524, 715

482, 524, 715

481, 523, 714

481, 523, 714

481, 524, 713

481, 524, 713

478, 522, 712

478, 522, 712

482, 525, 715

482, 525, 715

480, 522, 713

480, 522, 713

479, 524, 714

479, 524, 714

482, 522, 716

482, 522, 716

480, 524, 713

480, 524, 713

481, 523, 714

481, 523, 714

481, 523, 713

481, 523, 713

479, 523, 715

479, 523, 715

479, 523, 715

483, 523, 713

483, 523, 713

480, 523, 713

480, 523, 713

477, 523, 711

477, 523, 711

477, 523, 711

483, 523, 719

483, 523, 719

483, 523, 719

481, 524, 713

481, 524, 713

477, 521, 715

477, 521, 715

484, 523, 715

484, 523, 715

484, 523, 715

477, 523, 714

477, 523, 714

482, 522, 715

482, 522, 715

478, 523, 713

478, 523, 713

483, 523, 715

483, 523, 715

479, 522, 715

479, 522, 715

482, 523, 714

482, 523, 714

479, 523, 714

479, 523, 714

479, 522, 714

479, 522, 714

483, 523, 716

483, 523, 716

479, 523, 713

479, 523, 713

481, 522, 713

481, 522, 713

480, 523, 715

480, 523, 715

480, 523, 713

480, 523, 713

479, 521, 715

479, 521, 715

482, 523, 712

482, 523, 712

482, 523, 712

481, 522, 714

481, 522, 714

481, 522, 714

479, 523, 714

479, 523, 714

479, 523, 714

481, 523, 714

481, 523, 714

478, 522, 715

478, 522, 715

478, 522, 715

482, 523, 715

482, 523, 715

479, 522, 713

479, 522, 713

480, 522, 712

480, 522, 712

479, 523, 716

479, 523, 716

482, 523, 715

482, 523, 715

478, 522, 714

478, 522, 714

480, 524, 715

480, 524, 715

481, 523, 713

481, 523, 713

482, 525, 719

482, 525, 719

478, 524, 709

478, 524, 709

481, 525, 718

481, 525, 718

479, 522, 713

479, 522, 713

479, 525, 712

479, 525, 712

479, 525, 712

479, 522, 714

479, 522, 714

479, 526, 717

479, 526, 717

485, 521, 714

485, 521, 714

485, 521, 714

473, 524, 712

473, 524, 712

473, 524, 712

484, 523, 713

484, 523, 713

478, 524, 715

478, 524, 715

479, 524, 715

479, 524, 715

479, 524, 715

481, 522, 711

481, 522, 711

480, 523, 715

480, 523, 715

479, 523, 714

479, 523, 714

480, 524, 714

480, 524, 714

481, 523, 714

481, 523, 714

476, 523, 714

476, 523, 714

483, 523, 715

483, 523, 715

479, 523, 714

479, 523, 714

480, 523, 714

480, 523, 714

479, 524, 714

479, 524, 714

481, 524, 716

481, 524, 716

478, 524, 713

478, 524, 713

481, 521, 713

481, 521, 713

480, 523, 717

480, 523, 717

483, 523, 713

483, 523, 713

483, 523, 713

476, 522, 714

476, 522, 714

476, 522, 714

480, 523, 714

480, 523, 714

479, 524, 715

479, 524, 715

480, 522, 714

480, 522, 714

480, 522, 714

475, 524, 714

475, 524, 714

485, 522, 715

485, 522, 715

478, 523, 713

478, 523, 713

478, 524, 714

478, 524, 714

480, 522, 714

480, 522, 714

481, 523, 714

481, 523, 714

480, 523, 715

480, 523, 715

480, 522, 713

480, 522, 713

482, 521, 714

482, 521, 714

471, 523, 711

471, 523, 711

487, 522, 715

487, 522, 715

475, 523, 715

475, 523, 715

480, 523, 715

480, 523, 715

481, 520, 712

481, 520, 712

476, 525, 716

476, 525, 716

483, 522, 713

483, 522, 713

483, 522, 713

478, 524, 715

478, 524, 715

478, 524, 715

483, 520, 714

483, 520, 714

475, 523, 713

475, 523, 713

475, 523, 713

484, 522, 713

484, 522, 713

484, 522, 713

476, 523, 716

476, 523, 716

482, 522, 713

482, 522, 713

474, 523, 713

474, 523, 713

486, 523, 715

486, 523, 715

475, 523, 713

475, 523, 713

480, 524, 716

480, 524, 716

481, 521, 712

481, 521, 712

477, 524, 716

477, 524, 716

482, 522, 714

482, 522, 714

476, 522, 713

476, 522, 713

482, 523, 717

482, 523, 717

478, 522, 714

478, 522, 714

481, 522, 714

481, 522, 714

477, 524, 712

477, 524, 712

479, 521, 712

479, 521, 712

479, 521, 712

487, 521, 715

487, 521, 715

487, 521, 715

473, 523, 710

473, 523, 710

486, 521, 717

486, 521, 717

486, 521, 717

478, 523, 712

478, 523, 712

478, 523, 712

480, 522, 715

480, 522, 715

477, 524, 715

477, 524, 715

482, 521, 714

482, 521, 714

479, 524, 714

479, 524, 714

480, 521, 713

480, 521, 713

479, 523, 717

479, 523, 717

481, 522, 713

481, 522, 713

479, 522, 712

479, 522, 712

479, 522, 714

479, 522, 714

480, 523, 715

480, 523, 715

480, 523, 715

480, 523, 715

479, 521, 714

479, 521, 714

482, 522, 715

482, 522, 715

475, 522, 714

475, 522, 714

481, 522, 713

481, 522, 713

481, 523, 713

481, 523, 713

481, 523, 713

474, 521, 715

474, 521, 715

481, 524, 717

481, 524, 717

481, 524, 717

484, 524, 712

484, 524, 712

484, 524, 712

482, 522, 712

482, 522, 712

482, 522, 712

473, 520, 715

473, 520, 715

483, 523, 716

483, 523, 716

483, 523, 716

483, 522, 712

483, 522, 712

474, 520, 715

474, 520, 715

478, 522, 716

478, 522, 716

485, 521, 712

485, 521, 712

478, 523, 711

478, 523, 711

488, 522, 712

488, 522, 712

474, 524, 708

474, 524, 708

484, 524, 708

484, 524, 708

476, 537, 738

476, 537, 738

504, 517, 703

504, 517, 703

487, 515, 723

487, 515, 723

474, 525, 699

474, 525, 699

476, 530, 716

476, 530, 716

476, 530, 716

482, 526, 723

482, 526, 723

485, 535, 726

485, 535, 726

494, 523, 719

494, 523, 719

494, 523, 719

486, 531, 726

486, 531, 726

486, 531, 726

493, 520, 713

493, 520, 713

493, 520, 713

500, 510, 707

500, 510, 707

495, 509, 720

495, 509, 720

495, 509, 720

527, 495, 713

527, 495, 713

487, 509, 711

487, 509, 711

513, 498, 711

513, 498, 711

487, 499, 707

487, 499, 707

512, 498, 722

512, 498, 722

519, 495, 716

519, 495, 716

528, 496, 711

528, 496, 711

545, 496, 722

545, 496, 722

510, 499, 707

510, 499, 707

520, 485, 719

520, 485, 719

501, 495, 712

501, 495, 712

502, 488, 696

502, 488, 696

475, 507, 717

475, 507, 717

521, 513, 725

521, 513, 725

504, 514, 717

504, 514, 717

504, 514, 717

439, 526, 729

439, 526, 729

501, 516, 712

501, 516, 712

475, 515, 714

475, 515, 714

475, 515, 714

495, 505, 711

495, 505, 711

495, 505, 711

461, 512, 722

461, 512, 722

461, 512, 722

485, 491, 704

485, 491, 704

507, 497, 697

507, 497, 697

497, 494, 693

497, 494, 693

504, 517, 711

504, 517, 711

492, 519, 710

492, 519, 710

482, 527, 748

482, 527, 748

412, 585, 759

412, 585, 759

484, 502, 669

484, 502, 669

504, 532, 713

504, 532, 713

474, 532, 718

474, 532, 718

474, 531, 721

474, 531, 721

490, 529, 707

490, 529, 707

471, 529, 712

471, 529, 712

485, 531, 718

485, 531, 718

482, 529, 712

482, 529, 712

482, 529, 712

472, 531, 708

472, 531, 708

485, 534, 722

485, 534, 722

485, 534, 722

488, 528, 713

488, 528, 713

488, 528, 713

471, 525, 705

471, 525, 705

471, 525, 705

482, 535, 720

482, 535, 720

491, 528, 715

491, 528, 715

473, 529, 712

473, 529, 712

473, 529, 712

484, 533, 715

484, 533, 715

483, 527, 716

483, 527, 716

478, 529, 712

478, 529, 712

483, 529, 716

483, 529, 716

481, 530, 714

481, 530, 714

482, 530, 714

482, 530, 714

482, 529, 713

482, 529, 713

480, 530, 711

480, 530, 711

482, 529, 715

482, 529, 715

481, 531, 714

481, 531, 714

482, 529, 715

482, 529, 715

479, 530, 712

479, 530, 712

483, 532, 717

483, 532, 717

481, 529, 711

481, 529, 711

480, 529, 714

480, 529, 714

480, 529, 714

482, 529, 715

482, 529, 715

482, 529, 715

483, 529, 714

483, 529, 714

483, 529, 714

478, 528, 712

478, 528, 712

481, 530, 715

481, 530, 715

481, 530, 715

483, 529, 714

483, 529, 714

479, 529, 712

479, 529, 712

481, 530, 713

481, 530, 713

483, 527, 718

483, 527, 718

481, 529, 711

481, 529, 711

483, 525, 702

483, 525, 702

473, 532, 716

473, 532, 716

487, 534, 716

487, 534, 716

493, 533, 722

493, 533, 722

479, 529, 707

479, 529, 707

474, 533, 712

474, 533, 712

493, 534, 717

493, 534, 717

482, 533, 713

482, 533, 713

480, 532, 710

480, 532, 710

482, 534, 714

482, 534, 714

487, 535, 711

487, 535, 711

487, 535, 711

487, 533, 713

487, 533, 713

487, 533, 713

476, 535, 718

476, 535, 718

476, 535, 718

482, 536, 714

482, 536, 714

482, 536, 714

485, 532, 718

485, 532, 718

485, 532, 718

482, 535, 709

482, 535, 709

480, 533, 717

480, 533, 717

484, 533, 710

484, 533, 710

480, 532, 714

480, 532, 714

481, 533, 716

481, 533, 716

484, 531, 712

484, 531, 712

479, 532, 714

479, 532, 714

485, 532, 710

485, 532, 710

478, 531, 713

478, 531, 713

480, 533, 716

480, 533, 716

485, 531, 712

485, 531, 712

480, 532, 714

480, 532, 714

482, 533, 712

482, 533, 712

485, 530, 712

485, 530, 712

479, 532, 714

479, 532, 714

479, 532, 714

482, 533, 717

482, 533, 717

488, 532, 714

488, 532, 714

475, 531, 712

475, 531, 712

475, 531, 712

478, 530, 711

478, 530, 711

478, 530, 711

490, 532, 715

490, 532, 715

474, 530, 714

474, 530, 714

483, 533, 716

483, 533, 716

483, 533, 716

485, 530, 710

485, 530, 710

480, 530, 715

480, 530, 715

485, 532, 714

485, 532, 714

483, 528, 712

483, 528, 712

479, 533, 714

479, 533, 714

482, 529, 716

482, 529, 716

481, 531, 712

481, 531, 712

484, 531, 715

484, 531, 715

480, 530, 711

480, 530, 711

483, 532, 716

483, 532, 716

483, 528, 713

483, 528, 713

481, 530, 713

481, 530, 713

483, 530, 712

483, 530, 712

481, 532, 713

481, 532, 713

481, 530, 718

481, 530, 718

481, 530, 718

483, 529, 712

483, 529, 712

483, 529, 712

483, 531, 716

483, 531, 716

483, 531, 716

481, 529, 711

481, 529, 711

478, 533, 713

478, 533, 713

478, 533, 713

488, 529, 715

488, 529, 715

477, 530, 711

477, 530, 711

483, 530, 715

483, 530, 715

485, 533, 716

485, 533, 716

478, 527, 711

478, 527, 711

484, 534, 714

484, 534, 714

481, 528, 714

481, 528, 714

482, 531, 715

482, 531, 715

483, 527, 712

483, 527, 712

481, 531, 716

481, 531, 716

483, 532, 715

483, 532, 715

482, 529, 710

482, 529, 710

479, 530, 715

479, 530, 715

481, 529, 714

481, 529, 714

478, 527, 710

478, 527, 710

484, 533, 715

484, 533, 715

484, 533, 715

480, 530, 715

480, 530, 715

480, 530, 715

484, 529, 714

484, 529, 714

479, 529, 712

479, 529, 712

479, 529, 712

484, 530, 714

484, 530, 714

484, 530, 714

481, 531, 716

481, 531, 716

477, 528, 711

477, 528, 711

484, 532, 715

484, 532, 715

482, 529, 714

482, 529, 714

479, 529, 712

479, 529, 712

485, 528, 714

485, 528, 714

478, 530, 713

478, 530, 713

480, 530, 715

480, 530, 715

484, 531, 715

484, 531, 715

480, 528, 709

480, 528, 709

479, 528, 711

479, 528, 711

490, 530, 716

490, 530, 716

479, 533, 710

479, 533, 710

484, 534, 721

484, 534, 721

489, 531, 711

489, 531, 711

489, 531, 711

472, 533, 713

472, 533, 713

472, 533, 713

487, 532, 717

487, 532, 717

487, 532, 717

482, 534, 713

482, 534, 713

482, 534, 713

484, 531, 708

484, 531, 708

484, 531, 708

478, 532, 717

478, 532, 717

487, 532, 712

487, 532, 712

482, 531, 712

482, 531, 712

482, 531, 712

480, 532, 715

480, 532, 715

483, 533, 715

483, 533, 715

483, 533, 715

483, 533, 715

481, 532, 712

481, 532, 712

481, 531, 715

481, 531, 715

483, 532, 713

483, 532, 713

484, 532, 714

484, 532, 714

478, 530, 711

478, 530, 711

484, 533, 712

484, 533, 712

482, 531, 715

482, 531, 715

481, 533, 714

481, 533, 714

484, 532, 714

484, 532, 714

480, 531, 711

480, 531, 711

480, 531, 711

481, 532, 714

481, 532, 714

481, 532, 714

487, 532, 714

487, 532, 714

487, 532, 714

477, 532, 716

477, 532, 716

477, 532, 716

485, 532, 713

485, 532, 713

485, 532, 713

479, 533, 714

479, 533, 714

475, 532, 710

475, 532, 710

488, 533, 717

488, 533, 717

482, 533, 713

482, 533, 713

479, 531, 716

479, 531, 716

473, 529, 706

473, 529, 706

487, 536, 719

487, 536, 719

488, 531, 713

488, 531, 713

472, 531, 711

472, 531, 711

486, 534, 715

486, 534, 715

476, 533, 715

476, 533, 715

481, 532, 709

481, 532, 709

481, 535, 719

481, 535, 719

481, 532, 706

481, 532, 706

475, 530, 712

475, 530, 712

475, 530, 712

486, 534, 715

486, 534, 715

483, 535, 718

483, 535, 718

476, 534, 712

476, 534, 712

476, 534, 712

483, 535, 717

483, 535, 717

483, 535, 717

482, 532, 712

482, 532, 712

478, 535, 711

478, 535, 711

482, 534, 717

482, 534, 717

482, 534, 717

484, 534, 713

484, 534, 713

479, 532, 713

479, 532, 713

481, 534, 714

481, 534, 714

482, 534, 715

482, 534, 715

480, 532, 711

480, 532, 711

479, 535, 714

479, 535, 714

484, 534, 717

484, 534, 717

481, 532, 711

481, 532, 711

478, 532, 713

478, 532, 713

482, 534, 714

482, 534, 714

481, 532, 714

481, 532, 714

478, 534, 713

478, 534, 713

486, 533, 713

486, 533, 713

479, 532, 713

479, 532, 713

483, 534, 713

483, 534, 713

483, 534, 713

480, 534, 714

480, 534, 714

480, 534, 714

482, 533, 714

482, 533, 714

482, 533, 714

480, 532, 714

480, 532, 714

480, 532, 714

484, 534, 712

484, 534, 712

484, 534, 712

479, 533, 714

479, 533, 714

483, 534, 714

483, 534, 714

483, 534, 711

483, 534, 711

476, 533, 716

476, 533, 716

485, 533, 714

485, 533, 714

482, 533, 715

482, 533, 715

478, 533, 709

478, 533, 709

484, 533, 711

484, 533, 711

480, 533, 715

480, 533, 715

485, 531, 714

485, 531, 714

481, 531, 714

481, 531, 714

483, 532, 713

483, 532, 713

481, 533, 713

481, 533, 713

484, 533, 715

484, 533, 715

484, 533, 712

484, 533, 712

479, 533, 715

479, 533, 715

479, 533, 715

485, 533, 713

485, 533, 713

482, 533, 715

482, 533, 715

482, 533, 715

481, 532, 715

481, 532, 715

481, 532, 715

483, 533, 712

483, 533, 712

483, 533, 712

481, 531, 710

481, 531, 710

484, 533, 716

484, 533, 716

482, 531, 712

482, 531, 712

487, 535, 716

487, 535, 716

481, 530, 714

481, 530, 714

478, 531, 707

478, 531, 707

493, 537, 715

493, 537, 715

485, 525, 707
