x, y, z
450, 500, 711

454, 497, 710

454, 497, 710

453, 501, 711

453, 501, 711

453, 497, 712

453, 497, 712

449, 499, 710

449, 499, 710

454, 499, 712

454, 499, 712

455, 500, 712

455, 500, 712

452, 496, 710

452, 496, 710

455, 501, 711

455, 501, 711

455, 499, 713

455, 499, 713

451, 498, 710

451, 498, 710

453, 501, 713

453, 501, 713

460, 502, 720

460, 502, 720

460, 502, 720

444, 497, 712

444, 497, 712

462, 499, 711

462, 499, 711

462, 499, 711

448, 502, 708

448, 502, 708

448, 502, 708

464, 500, 712

464, 500, 712

464, 500, 712

444, 497, 716

444, 497, 716

444, 497, 716

453, 497, 710

453, 497, 710

463, 503, 714

463, 503, 714

448, 498, 713

448, 498, 713

453, 495, 709

453, 495, 709

451, 501, 709

451, 501, 709

454, 499, 710

454, 499, 710

456, 497, 711

456, 497, 711

455, 498, 711

455, 498, 711

455, 500, 711

455, 500, 711

451, 498, 712

451, 498, 712

455, 499, 711

455, 499, 711

454, 498, 711

454, 498, 711

456, 499, 713

456, 499, 713

454, 498, 711

454, 498, 711

456, 499, 711

456, 499, 711

456, 499, 711

456, 501, 710

456, 501, 710

445, 496, 715

445, 496, 715

445, 496, 715

459, 496, 709

459, 496, 709

459, 496, 709

462, 504, 710

462, 504, 710

462, 504, 710

450, 499, 712

450, 499, 712

454, 494, 713

454, 494, 713

452, 500, 711

452, 500, 711

452, 500, 711

463, 501, 710

463, 501, 710

443, 496, 712

443, 496, 712

460, 498, 711

460, 498, 711

451, 504, 708

451, 504, 708

460, 496, 713

460, 496, 713

446, 501, 710

446, 501, 710

461, 501, 713

461, 501, 713

453, 498, 711

453, 498, 711

452, 499, 711

452, 499, 711

456, 500, 714

456, 500, 714

454, 498, 711

454, 498, 711

457, 499, 710

457, 499, 710

456, 500, 711

456, 500, 711

453, 498, 712

453, 498, 712

456, 500, 711

456, 500, 711

456, 500, 711

455, 500, 712

455, 500, 712

455, 500, 712

455, 498, 711

455, 498, 711

455, 498, 711

456, 500, 712

456, 500, 712

456, 500, 712

455, 500, 712

455, 500, 712

455, 500, 712

453, 500, 712

453, 500, 712

456, 499, 710

456, 499, 710

454, 500, 712

454, 500, 712

452, 499, 712

452, 499, 712

458, 500, 711

458, 500, 711

452, 501, 711

452, 501, 711

456, 499, 712

456, 499, 712

455, 501, 712

455, 501, 712

450, 499, 710

450, 499, 710

454, 500, 714

454, 500, 714

451, 502, 711

451, 502, 711

455, 497, 709

455, 497, 709

453, 503, 713

453, 503, 713

453, 498, 710

453, 498, 710

455, 502, 711

455, 502, 711

452, 500, 710

452, 500, 710

452, 500, 710

453, 500, 710

453, 500, 710

453, 500, 710

426, 498, 736

426, 498, 736

426, 498, 736

479, 502, 713

479, 502, 713

479, 502, 713

430, 511, 695

430, 511, 695

430, 511, 695

472, 499, 720

472, 499, 720

437, 501, 705

437, 501, 705

463, 498, 714

463, 498, 714

443, 499, 708

443, 499, 708

453, 498, 709

453, 498, 709

453, 501, 711

453, 501, 711

452, 500, 711

452, 500, 711

450, 499, 708

450, 499, 708

453, 497, 710

453, 497, 710

447, 501, 712

447, 501, 712

451, 498, 709

451, 498, 709

453, 499, 710

453, 499, 710

449, 499, 712

449, 499, 712

451, 499, 710

451, 499, 710

452, 501, 711

452, 501, 711

452, 501, 711

451, 499, 709

451, 499, 709

451, 499, 709

451, 500, 711

451, 500, 711

451, 500, 711

451, 499, 711

451, 499, 711

451, 499, 711

451, 499, 711

451, 499, 711

451, 499, 711

450, 499, 711

450, 499, 711

451, 500, 711

451, 500, 711

452, 498, 710

452, 498, 710

452, 498, 710

451, 501, 710

451, 501, 710

452, 498, 710

452, 498, 710

450, 500, 711

450, 500, 711

452, 498, 711

452, 498, 711

451, 499, 712

451, 499, 712

451, 501, 711

451, 501, 711

450, 498, 710

450, 498, 710

451, 499, 711

451, 499, 711

450, 500, 711

450, 500, 711

450, 499, 710

450, 499, 710

451, 499, 711

451, 499, 711

449, 500, 711

449, 500, 711

452, 498, 711

452, 498, 711

452, 498, 711

449, 500, 711

449, 500, 711

452, 499, 712

452, 499, 712

452, 499, 712

451, 498, 710

451, 498, 710

451, 498, 710

452, 500, 710

452, 500, 710

452, 500, 710

450, 499, 711

450, 499, 711

452, 500, 711

452, 500, 711

452, 500, 711

451, 499, 710

451, 499, 710

451, 499, 712

451, 499, 712

450, 501, 712

450, 501, 712

452, 498, 709

452, 498, 709

450, 500, 712

450, 500, 712

452, 499, 711

452, 499, 711

449, 501, 711

449, 501, 711

452, 499, 711

452, 499, 711

450, 500, 710

450, 500, 710

452, 499, 712

452, 499, 712

450, 501, 711

450, 501, 711

452, 499, 711

452, 499, 711

451, 499, 711

451, 499, 711

451, 499, 711

451, 500, 710

451, 500, 710

451, 499, 711

451, 499, 711

451, 499, 711

451, 499, 711

451, 499, 711

452, 499, 711

452, 499, 711

452, 499, 711

450, 499, 711

450, 499, 711

451, 499, 710

451, 499, 710

451, 499, 710

451, 499, 710

451, 499, 710

451, 499, 710

452, 499, 711

452, 499, 711

449, 501, 710

449, 501, 710

455, 499, 710

455, 499, 710

446, 501, 713

446, 501, 713

452, 495, 709

452, 495, 709

454, 504, 713

454, 504, 713

450, 497, 710

450, 497, 710

451, 502, 711

451, 502, 711

452, 498, 713

452, 498, 713

450, 499, 708

450, 499, 708

451, 499, 711

451, 499, 711

451, 499, 710

451, 499, 710

453, 502, 711

453, 502, 711

451, 498, 710

451, 498, 710

450, 500, 711

450, 500, 711

450, 500, 711

451, 498, 710

451, 498, 710

451, 498, 710

455, 500, 711

455, 500, 711

450, 503, 712

450, 503, 712

450, 503, 712

451, 499, 710

451, 499, 710

451, 499, 710

450, 498, 710

450, 498, 710

453, 499, 711

453, 499, 711

449, 503, 712

449, 503, 712

449, 503, 712

454, 499, 711

454, 499, 711

450, 499, 710

450, 499, 710

451, 500, 711

451, 500, 711

454, 500, 709

454, 500, 709

450, 500, 712

450, 500, 712

452, 499, 710

452, 499, 710

453, 499, 711

453, 499, 711

450, 504, 710

450, 504, 710

447, 493, 714

447, 493, 714

460, 503, 712

460, 503, 712

455, 499, 710

455, 499, 710

445, 502, 709

445, 502, 709

453, 498, 712

453, 498, 712

450, 501, 710

450, 501, 710

455, 501, 712

455, 501, 712

455, 501, 712

451, 499, 713

451, 499, 713

451, 499, 713

453, 501, 711

453, 501, 711

453, 501, 711

455, 500, 710

455, 500, 710

448, 501, 711

448, 501, 711

448, 501, 711

452, 499, 712

452, 499, 712

451, 500, 711

451, 500, 711

452, 501, 711

452, 501, 711

454, 500, 711

454, 500, 711

449, 501, 710

449, 501, 710

454, 500, 712

454, 500, 712

450, 500, 710

450, 500, 710

453, 499, 711

453, 499, 711

453, 503, 712

453, 503, 712

449, 498, 711

449, 498, 711

453, 501, 711

453, 501, 711

452, 501, 712

452, 501, 712

452, 501, 711

452, 501, 711

452, 501, 711

453, 500, 711

453, 500, 711

452, 499, 712

452, 499, 712

451, 500, 711

451, 500, 711

451, 500, 711

454, 500, 711

454, 500, 711

454, 500, 711

450, 500, 711

450, 500, 711

450, 500, 711

454, 499, 711

454, 499, 711

454, 499, 711

451, 502, 712

451, 502, 712

451, 502, 712

452, 500, 712

452, 500, 712

453, 500, 711

453, 500, 711

453, 502, 711

453, 502, 711

453, 500, 710

453, 500, 710

449, 500, 713

449, 500, 713

452, 501, 709

452, 501, 709

453, 500, 712

453, 500, 712

452, 500, 710

452, 500, 710

450, 502, 712

450, 502, 712

454, 502, 710

454, 502, 710

448, 500, 709

448, 500, 709

455, 500, 713

455, 500, 713

451, 505, 711

451, 505, 711

453, 499, 711

453, 499, 711

449, 503, 712

449, 503, 712

449, 503, 712

452, 502, 710

452, 502, 710

452, 502, 710

452, 501, 711

452, 501, 711

452, 501, 711

449, 503, 711

449, 503, 711

449, 503, 711

454, 500, 710

454, 500, 710

454, 500, 710

449, 505, 712

449, 505, 712

454, 500, 711

454, 500, 711

449, 502, 710

449, 502, 710

454, 502, 712

454, 502, 712

450, 504, 711

450, 504, 711

452, 501, 710

452, 501, 710

451, 502, 711

451, 502, 711

453, 504, 711

453, 504, 711

450, 499, 711

450, 499, 711

453, 506, 712

453, 506, 712

452, 499, 710

452, 499, 710

452, 503, 711

452, 503, 711

451, 501, 711

451, 501, 711

452, 501, 712

452, 501, 712

451, 504, 713

451, 504, 713

452, 502, 709

452, 502, 709

452, 502, 709

452, 502, 711

452, 502, 711

452, 502, 711

451, 502, 711

451, 502, 711

451, 501, 711

451, 501, 711

451, 501, 711

451, 502, 710

451, 502, 710

451, 502, 710

452, 502, 711

452, 502, 711

452, 502, 712

452, 502, 712

452, 503, 711

452, 503, 711

454, 503, 712

454, 503, 712

450, 502, 709

450, 502, 709

453, 501, 712

453, 501, 712

452, 505, 712

452, 505, 712

451, 500, 711

451, 500, 711

453, 504, 711

453, 504, 711

450, 502, 711

450, 502, 711

452, 502, 711

452, 502, 711

449, 502, 710

449, 502, 710

461, 502, 711

461, 502, 711

448, 504, 714

448, 504, 714

450, 499, 707

450, 499, 707

450, 502, 711

450, 502, 711

449, 498, 710

449, 498, 710

455, 497, 709

455, 497, 709

455, 497, 709

444, 507, 712

444, 507, 712

444, 507, 712

438, 499, 710

438, 499, 710

454, 496, 712

454, 496, 712

454, 496, 712

432, 498, 705

432, 498, 705

440, 500, 712

440, 500, 712

462, 498, 715

462, 498, 715

447, 502, 707

447, 502, 707

448, 503, 713

448, 503, 713

460, 493, 705

460, 493, 705

434, 505, 715

434, 505, 715

453, 499, 706

453, 499, 706

457, 503, 715

457, 503, 715

438, 502, 705

438, 502, 705

459, 499, 715

459, 499, 715

443, 500, 713

443, 500, 713

446, 489, 702

446, 489, 702

449, 507, 717

449, 507, 717

null
456, 501, 710

456, 501, 710

433, 499, 709

433, 499, 709

433, 499, 709

435, 499, 717

435, 499, 717

435, 499, 717

461, 479, 698

461, 479, 698

461, 479, 698

487, 509, 734

487, 509, 734

487, 509, 734

433, 489, 707

433, 489, 707

433, 489, 707

424, 493, 700

424, 493, 700

470, 498, 717

470, 498, 717

458, 499, 712

458, 499, 712

454, 498, 708

454, 498, 708

466, 499, 713

466, 499, 713

457, 500, 711

457, 500, 711

458, 500, 713

458, 500, 713

454, 499, 709

454, 499, 709

468, 501, 713

468, 501, 713

448, 500, 712

448, 500, 712

458, 500, 713

458, 500, 713

459, 501, 712

459, 501, 712

448, 501, 710

448, 501, 710

456, 500, 711

456, 500, 711

480, 501, 715

480, 501, 715

454, 504, 709

454, 504, 709

454, 504, 709

454, 502, 712

454, 502, 712

454, 502, 712

453, 504, 711

453, 504, 711

453, 504, 711

457, 501, 712

457, 501, 712

457, 501, 712

449, 498, 710

449, 498, 710

449, 498, 710

456, 496, 713

456, 496, 713

447, 506, 712

447, 506, 712

445, 506, 714

445, 506, 714

461, 499, 713

461, 499, 713

466, 505, 705

466, 505, 705

435, 496, 691

435, 496, 691

461, 502, 708

461, 502, 708

438, 494, 708

438, 494, 708

447, 497, 707

447, 497, 707

448, 493, 708

448, 493, 708

430, 501, 713

430, 501, 713

440, 488, 701

440, 488, 701

473, 502, 725

473, 502, 725

462, 492, 709

462, 492, 709

436, 496, 707

436, 496, 707

436, 496, 707

456, 502, 713

456, 502, 713

456, 502, 713

483, 507, 714

483, 507, 714

479, 509, 713

479, 509, 713

479, 509, 713

455, 496, 720

455, 496, 720

455, 496, 720

467, 509, 711

467, 509, 711

467, 509, 711

483, 511, 713

483, 511, 713

476, 505, 715

476, 505, 715

473, 507, 712

473, 507, 712

482, 509, 717

482, 509, 717

466, 504, 712

466, 504, 712

480, 507, 715

480, 507, 715

482, 508, 717

482, 508, 717

466, 506, 714

466, 506, 714

474, 508, 706

474, 508, 706

498, 511, 723

498, 511, 723

447, 515, 715

447, 515, 715

469, 492, 707

469, 492, 707

482, 520, 722

482, 520, 722

472, 512, 706

472, 512, 706

472, 507, 713

472, 507, 713

472, 507, 713

460, 501, 712

460, 501, 712

469, 497, 718

469, 497, 718

469, 497, 718

472, 519, 715

472, 519, 715

472, 519, 715

460, 500, 708

460, 500, 708

460, 500, 708

467, 504, 714

467, 504, 714

476, 509, 720

476, 509, 720

476, 509, 720

440, 498, 703

440, 498, 703

445, 499, 708

445, 499, 708

476, 502, 712

476, 502, 712

439, 500, 712

439, 500, 712

466, 501, 710

466, 501, 710

436, 498, 726

436, 498, 726

458, 494, 692

458, 494, 692

455, 506, 709

455, 506, 709

477, 500, 717

477, 500, 717

442, 495, 707

442, 495, 707

460, 504, 711

460, 504, 711

472, 500, 713

472, 500, 713

467, 503, 716

467, 503, 716

467, 503, 716

457, 500, 709

457, 500, 709

470, 502, 713

470, 502, 713

472, 502, 716

472, 502, 716

472, 502, 716

468, 501, 713

468, 501, 713

468, 501, 713

469, 504, 714

469, 504, 714

469, 504, 714

467, 503, 714

467, 503, 714

467, 503, 714

476, 503, 714

476, 503, 714

476, 503, 714

471, 506, 714

471, 506, 714

470, 501, 715

470, 501, 715

481, 511, 715

481, 511, 715

451, 504, 711

451, 504, 711

475, 505, 714

475, 505, 714

488, 508, 715

488, 508, 715

486, 511, 714

486, 511, 714

450, 509, 713

450, 509, 713

471, 499, 714

471, 499, 714

481, 506, 716

481, 506, 716

464, 507, 717

464, 507, 717

461, 505, 714

461, 505, 714

468, 512, 717

468, 512, 717

445, 486, 698

445, 486, 698

453, 508, 711

453, 508, 711

453, 508, 711

456, 497, 708

456, 497, 708

454, 499, 713

454, 499, 713

451, 499, 713

451, 499, 713

451, 499, 713

456, 498, 709

456, 498, 709

456, 498, 709

442, 501, 711

442, 501, 711

442, 501, 711

460, 500, 713

460, 500, 713

455, 493, 708

455, 493, 708

455, 493, 708

465, 504, 711

465, 504, 711

474, 506, 715

474, 506, 715

460, 501, 715

460, 501, 715

472, 501, 714

472, 501, 714

457, 502, 713

457, 502, 713

428, 499, 704

428, 499, 704

455, 507, 713

455, 507, 713

453, 498, 711

453, 498, 711

463, 503, 712

463, 503, 712

456, 504, 712

456, 504, 712

455, 502, 713

455, 502, 713

455, 505, 712

455, 505, 712

457, 501, 711

457, 501, 711

457, 501, 711

459, 507, 713

459, 507, 713

454, 500, 711

454, 500, 711

454, 500, 711

459, 504, 711

459, 504, 711

459, 504, 711

455, 505, 713

455, 505, 713

455, 505, 713

458, 500, 711

458, 500, 711

454, 508, 714

454, 508, 714

454, 508, 714

457, 499, 709

457, 499, 709

457, 499, 709

455, 504, 711

455, 504, 711

457, 501, 711

457, 501, 711

454, 500, 714

454, 500, 714

458, 502, 711

458, 502, 711

458, 507, 710

458, 507, 710

457, 497, 713

457, 497, 713

462, 498, 709

462, 498, 709

454, 498, 714

454, 498, 714

471, 503, 720

471, 503, 720

458, 501, 712

458, 501, 712

439, 493, 706

439, 493, 706

475, 501, 714

475, 501, 714

456, 502, 713

456, 502, 713

457, 497, 713

457, 497, 713

455, 499, 713

455, 499, 713

455, 499, 713

459, 500, 710

459, 500, 710

459, 500, 710

463, 500, 717

463, 500, 717

463, 500, 717

462, 495, 712

462, 495, 712

462, 495, 712

448, 502, 708

448, 502, 708

448, 502, 708

464, 498, 711

464, 498, 711

458, 497, 710

458, 497, 710

450, 501, 709

450, 501, 709

475, 500, 716

475, 500, 716

460, 505, 713

460, 505, 713

457, 499, 712

457, 499, 712

454, 501, 711

454, 501, 711

476, 505, 714

476, 505, 714

461, 504, 711

461, 504, 711

442, 495, 712

442, 495, 712

471, 500, 716

471, 500, 716

449, 500, 708

449, 500, 708

457, 498, 720

457, 498, 720

446, 488, 702

446, 488, 702

436, 496, 710

436, 496, 710

436, 496, 710

442, 497, 711

442, 497, 711

442, 497, 711

455, 496, 712

455, 496, 712

455, 496, 712

437, 494, 708

437, 494, 708

437, 494, 708

443, 494, 712

443, 494, 712

443, 494, 712

452, 503, 709

452, 503, 709

452, 503, 709

435, 494, 704

435, 494, 704

466, 499, 712

466, 499, 712

454, 500, 713

454, 500, 713

442, 498, 709

442, 498, 709

476, 507, 716

476, 507, 716

444, 495, 706

444, 495, 706

448, 510, 714

448, 510, 714

471, 502, 713

471, 502, 713

448, 508, 709

448, 508, 709

464, 499, 714

464, 499, 714

459, 506, 715

459, 506, 715

458, 500, 713

458, 500, 713

472, 504, 710

472, 504, 710

451, 508, 712

451, 508, 712

463, 501, 711

463, 501, 711

463, 501, 711

461, 505, 712

461, 505, 712

461, 505, 712

461, 505, 714

461, 505, 714

461, 505, 714

461, 504, 713

461, 504, 713

461, 504, 713

465, 503, 712

465, 503, 712

465, 503, 712

463, 507, 711

463, 507, 711

457, 504, 713

457, 504, 713

466, 505, 713

466, 505, 713

459, 503, 715

459, 503, 715

461, 505, 714

461, 505, 714

464, 506, 711

464, 506, 711

460, 505, 711

460, 505, 711

466, 504, 713

466, 504, 713

457, 507, 712

457, 507, 712

464, 501, 710

464, 501, 710

464, 506, 714

464, 506, 714

458, 505, 712

458, 505, 712

464, 505, 712

464, 505, 712

461, 506, 713

461, 506, 713

462, 501, 711

462, 501, 711

459, 507, 715

459, 507, 715

461, 503, 712

461, 503, 712

460, 504, 713

460, 504, 713

460, 504, 713

461, 504, 712

461, 504, 712

461, 504, 712

460, 504, 712

460, 504, 712

460, 504, 712

460, 504, 713

460, 504, 713

463, 503, 711

463, 503, 711

459, 506, 711

459, 506, 711

463, 503, 710

463, 503, 710

459, 505, 714

459, 505, 714

462, 505, 711

462, 505, 711

460, 504, 711

460, 504, 711

465, 507, 710

465, 507, 710

468, 501, 711

468, 501, 711

471, 510, 715

471, 510, 715

471, 498, 716

471, 498, 716

468, 510, 722

468, 510, 722

452, 501, 714

452, 501, 714

451, 501, 715

451, 501, 715

547, 515, 715

547, 515, 715

547, 500, 726

547, 500, 726

539, 495, 742

539, 495, 742

573, 536, 800

573, 536, 800

573, 536, 800

671, 559, 702

671, 559, 702

671, 559, 702

709, 518, 735

709, 518, 735

786, 560, 704

786, 560, 704

786, 560, 704

648, 552, 773

648, 552, 773

648, 552, 773

478, 478, 689

478, 478, 689

406, 427, 636

406, 427, 636

304, 378, 560

304, 378, 560

330, 366, 546

330, 366, 546

383, 385, 557

383, 385, 557

454, 438, 601

454, 438, 601

527, 490, 648

527, 490, 648

617, 552, 683

617, 552, 683

742, 591, 745

742, 591, 745

982, 678, 708

982, 678, 708

1010, 651, 724

1010, 651, 724

828, 659, 630

828, 659, 630

754, 645, 769

754, 645, 769

540, 590, 672

540, 590, 672

364, 498, 629

364, 498, 629

364, 498, 629

323, 390, 569

323, 390, 569

323, 390, 569

344, 365, 595

344, 365, 595

343, 375, 594

343, 375, 594

419, 384, 610

419, 384, 610

419, 384, 610

277, 423, 596

277, 423, 596

446, 499, 708

446, 499, 708

519, 517, 790

519, 517, 790

542, 519, 806

542, 519, 806

582, 559, 874

582, 559, 874

606, 559, 865

606, 559, 865

671, 568, 838

671, 568, 838

640, 566, 804

640, 566, 804

676, 552, 784

676, 552, 784

624, 519, 696

624, 519, 696

459, 464, 583

459, 464, 583

340, 421, 557

340, 421, 557

229, 368, 463

229, 368, 463

281, 361, 473

281, 361, 473

272, 371, 476

272, 371, 476

358, 448, 574

358, 448, 574

358, 448, 574

394, 523, 670

394, 523, 670

482, 533, 735

482, 533, 735

482, 533, 735

625, 589, 810

625, 589, 810

625, 589, 810

707, 578, 793

707, 578, 793

735, 595, 779

735, 595, 779

818, 614, 774

818, 614, 774

909, 633, 747

909, 633, 747

893, 652, 753

893, 652, 753

756, 690, 751

756, 690, 751

579, 677, 677

579, 677, 677

366, 587, 592

366, 587, 592

259, 562, 542

259, 562, 542

108, 448, 421

108, 448, 421

218, 390, 417

218, 390, 417

303, 444, 505

303, 444, 505

346, 479, 584

346, 479, 584

329, 501, 673

329, 501, 673

400, 528, 751

400, 528, 751

451, 575, 950

451, 575, 950

451, 575, 950

538, 576, 825

538, 576, 825

550, 543, 787

550, 543, 787

508, 557, 741

508, 557, 741

508, 557, 741

491, 550, 701

491, 550, 701

491, 550, 701

440, 541, 768

440, 541, 768

471, 573, 707

471, 573, 707

457, 467, 666

457, 467, 666

457, 467, 666

373, 516, 703

373, 516, 703

448, 515, 718

448, 515, 718

536, 513, 721

536, 513, 721

442, 507, 714

442, 507, 714

429, 519, 702

429, 519, 702

450, 502, 718

450, 502, 718

492, 511, 734

492, 511, 734

447, 502, 704

447, 502, 704

434, 508, 706

434, 508, 706

447, 506, 706

447, 506, 706

451, 504, 707

451, 504, 707

448, 501, 712

448, 501, 712

439, 508, 710

439, 508, 710

455, 502, 710

455, 502, 710

442, 505, 708

442, 505, 708

442, 505, 708

449, 505, 710

449, 505, 710

449, 505, 710

445, 506, 708

445, 506, 708

null
447, 504, 709

447, 504, 709

445, 504, 709

445, 504, 709

445, 504, 709

447, 504, 709

447, 504, 709

444, 503, 708

444, 503, 708

448, 507, 710

448, 507, 710

445, 501, 710

445, 501, 710

443, 506, 709

443, 506, 709

439, 502, 707

439, 502, 707

443, 505, 710

443, 505, 710

438, 503, 708

438, 503, 708

440, 502, 706

440, 502, 706

437, 501, 708

437, 501, 708

441, 500, 708

441, 500, 708

437, 501, 706

437, 501, 706

437, 503, 708

437, 503, 708

437, 503, 708

436, 502, 706

436, 502, 706

439, 500, 707

439, 500, 707

442, 503, 708

442, 503, 708

442, 503, 708

441, 503, 708

441, 503, 708

441, 503, 708

444, 504, 708

444, 504, 708

444, 504, 708

444, 505, 709

444, 505, 709

444, 505, 709

446, 503, 709

446, 503, 709

446, 503, 709

447, 505, 709

447, 505, 709

450, 506, 710

450, 506, 710

447, 506, 710

447, 506, 710

450, 503, 710

450, 503, 710

445, 507, 710

445, 507, 710

453, 508, 711

453, 508, 711

451, 503, 709

451, 503, 709

449, 511, 709

449, 511, 709

452, 503, 712

452, 503, 712

457, 507, 711

457, 507, 711

445, 504, 709

445, 504, 709

449, 507, 710

449, 507, 710

450, 504, 711

450, 504, 711

444, 507, 710

444, 507, 710

450, 506, 708

450, 506, 708

450, 506, 708

444, 501, 707

444, 501, 707

450, 507, 710

450, 507, 710

447, 504, 710

447, 504, 710

447, 504, 710

449, 505, 710

449, 505, 710

449, 505, 710

449, 506, 710

449, 506, 710

449, 504, 710

449, 504, 710

449, 506, 709

449, 506, 709

449, 507, 710

449, 507, 710

449, 504, 710

449, 504, 710

448, 506, 710

448, 506, 710

449, 505, 709

449, 505, 709

448, 506, 710

448, 506, 710

448, 505, 710

448, 505, 710

449, 506, 710

449, 506, 710

449, 506, 709

449, 506, 709

453, 508, 710

453, 508, 710

448, 505, 709

448, 505, 709

452, 507, 709

452, 507, 709

448, 506, 709

448, 506, 709

453, 505, 710

453, 505, 710

446, 506, 711

446, 506, 711

453, 505, 711

453, 505, 711

453, 505, 711

450, 508, 712

450, 508, 712

450, 508, 712

451, 504, 710

451, 504, 710

451, 504, 710

452, 507, 711

452, 507, 711

452, 506, 711

452, 506, 711

452, 506, 711

449, 507, 710

449, 507, 710

454, 506, 710

454, 506, 710

449, 505, 709

449, 505, 709

455, 507, 712

455, 507, 712

455, 508, 711

455, 508, 711

452, 506, 710

452, 506, 710

451, 509, 709

451, 509, 709

454, 508, 713

454, 508, 713

455, 507, 710

455, 507, 710

457, 510, 709

457, 510, 709

459, 510, 712

459, 510, 712

457, 510, 711

457, 510, 711

456, 509, 711

456, 509, 711

463, 513, 712

463, 513, 712

463, 511, 713

463, 511, 713

461, 512, 711

461, 512, 711

461, 512, 711

463, 512, 713

463, 512, 713

463, 512, 713

472, 513, 714

472, 513, 714

472, 513, 714

466, 514, 714

466, 514, 714

466, 514, 714

463, 513, 714

463, 513, 714

463, 513, 714

490, 528, 713

490, 528, 713

520, 511, 715

520, 511, 715

424, 506, 703

424, 506, 703

534, 536, 726

534, 536, 726

464, 487, 709

464, 487, 709

458, 522, 712

458, 522, 712

435, 494, 697

435, 494, 697

450, 511, 710

450, 511, 710

454, 510, 713

454, 510, 713

453, 512, 706

453, 512, 706

479, 515, 716

479, 515, 716

465, 516, 714

465, 516, 714

487, 520, 712

487, 520, 712

466, 519, 711

466, 519, 711

470, 520, 718

470, 520, 718

470, 520, 718

464, 518, 716

464, 518, 716

464, 518, 716

465, 514, 703

465, 514, 703

467, 521, 714

467, 521, 714

467, 521, 714

475, 516, 713

475, 516, 713

475, 516, 713

461, 515, 711

461, 515, 711

468, 512, 712

468, 512, 712

460, 514, 712

460, 514, 712

467, 513, 711

467, 513, 711

462, 514, 713

462, 514, 713

464, 511, 711

464, 511, 711

466, 514, 711

466, 514, 711

458, 513, 712

458, 513, 712

459, 509, 712

459, 509, 712

462, 513, 713

462, 513, 713

460, 513, 711

460, 513, 711

463, 513, 708

463, 513, 708

462, 512, 713

462, 512, 713

460, 514, 713

460, 514, 713

461, 510, 710

